assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,CRBB_hits,n_contigs_with_CRBB,p_contigs_with_CRBB,rbh_per_reference,n_refs_with_CRBB,p_refs_with_CRBB,cov25,p_cov25,cov50,p_cov50,cov75,p_cov75,cov85,p_cov85,cov95,p_cov95,reference_coverage,score,optimal_score,cutoff
/mnt/scratch/ljcohen/mmetsp/Oxyrrhis_marina/SRR1300473/trinity/Oxyrrhis_marina_SRR1300473.Trinity.fixed.fasta,47506,201,11610,31639078,666.00173,0,9461,2,20431,92.64729,278,564,1011,1562,2481,0.59818,0.01583,-0.00242,1.94594,0,0.0,0.12908,23980,23980,0.50478,1.04247,21215,0.92227,12052,0.52393,11531,0.50128,10741,0.46694,10474,0.45533,10124,0.44012,0.52291,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_weissflogii/SRR1300483/trinity/Thalassiosira_weissflogii_SRR1300483.Trinity.fixed.fasta,26206,201,15030,27783855,1060.20968,0,10218,3,15501,84.12078,461,1079,1639,2390,3925,0.46968,0.00778,0.0077,1.93358,0,0.0,0.19205,16936,16936,0.64626,1.11605,13714,0.90372,7850,0.5173,7403,0.48784,6670,0.43954,6353,0.41865,6064,0.3996,0.50586,,,
/mnt/scratch/ljcohen/mmetsp/Micromonas_pusilla/SRR1300458/trinity/Micromonas_pusilla_SRR1300458.Trinity.fixed.fasta,15706,201,15729,18094166,1152.05437,0,6291,13,10400,82.07267,518,1121,1770,2746,4611,0.63669,0.00767,0.00233,2.30268,0,0.0,0.18219,12329,12329,0.78499,1.27274,8803,0.90874,4826,0.49819,4323,0.44627,3763,0.38846,3550,0.36647,3231,0.33354,0.47078,,,
/mnt/scratch/ljcohen/mmetsp/Pavlova_lutheri/SRR1300507/trinity/Pavlova_lutheri_SRR1300507.Trinity.fixed.fasta,19864,201,9233,12011603,604.69206,0,2997,0,8892,88.62788,280,508,797,1187,1922,0.68659,0.00457,0.00096,2.63794,0,0.0,0.10779,16401,16401,0.82566,0.98104,14320,0.85656,7602,0.45472,7216,0.43163,6588,0.39407,6351,0.37989,5981,0.35776,0.45966,,,
/mnt/scratch/ljcohen/mmetsp/Imantonia/SRR1300544/trinity/Imantonia_SRR1300544.Trinity.fixed.fasta,38128,201,10770,25874604,678.62474,0,7598,3,18346,91.54808,302,593,940,1379,2279,0.44448,0.01286,0.0129,2.32476,0,0.0,0.12056,15606,15606,0.40931,1.0725,13613,0.93554,7443,0.51151,7079,0.4865,6511,0.44746,6290,0.43227,5950,0.40891,0.49184,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_weissflogii/SRR1300478/trinity/Thalassiosira_weissflogii_SRR1300478.Trinity.fixed.fasta,28809,201,12323,29247067,1015.20591,0,10507,3,16181,81.40879,429,1033,1589,2344,3844,0.46704,0.00891,0.00814,1.93585,0,0.0,0.18534,18103,18103,0.62838,1.14823,14241,0.90327,8151,0.517,7651,0.48528,6867,0.43556,6573,0.41691,6198,0.39312,0.51173,,,
/mnt/scratch/ljcohen/mmetsp/Pavlova_gyrans/SRR1300532/trinity/Pavlova_gyrans_SRR1300532.Trinity.fixed.fasta,26814,201,12504,19791164,738.0907,0,6432,4,12836,86.35569,307,689,1081,1567,2714,0.66984,0.0058,0.00022,2.2316,0,0.0,0.13121,16972,16972,0.63295,1.04405,13966,0.85913,7325,0.4506,6820,0.41954,6166,0.37931,5905,0.36325,5436,0.3344,0.45126,,,
/mnt/scratch/ljcohen/mmetsp/Oxyrrhis_marina/SRR1300474/trinity/Oxyrrhis_marina_SRR1300474.Trinity.fixed.fasta,90316,201,12587,66332379,734.44771,0,20455,10,39339,90.95039,291,650,1191,1842,3144,0.60604,0.01413,-0.00067,1.95087,0,0.0,0.13635,35827,35827,0.39668,1.00672,30836,0.86647,16720,0.46982,16367,0.4599,15801,0.444,15508,0.43576,14984,0.42104,0.50333,,,
/mnt/scratch/ljcohen/mmetsp/Eucampia_antarctica/SRR1300514/trinity/Eucampia_antarctica_SRR1300514.Trinity.fixed.fasta,27888,201,9689,17028786,610.61338,0,4544,0,9232,79.88012,267,493,866,1359,2356,0.39702,0.01618,0.01392,1.82078,0,0.0,0.12096,11229,11229,0.40265,1.11809,9211,0.91716,5475,0.54516,5147,0.5125,4610,0.45903,4365,0.43463,4087,0.40695,0.53386,,,
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300533/trinity/uncultured_eukaryote_SRR1300533.Trinity.fixed.fasta,27914,201,11058,22056294,790.15168,0,7427,3,14620,83.19235,332,744,1175,1696,2854,0.63171,0.00385,0.00323,2.37461,0,0.0,0.13784,19692,19692,0.70545,1.16686,14263,0.84516,7783,0.46119,6866,0.40685,5756,0.34108,5316,0.315,4729,0.28022,0.45025,,,
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300506/trinity/uncultured_eukaryote_SRR1300506.Trinity.fixed.fasta,10214,201,11558,11077878,1084.57783,0,4277,2,6923,83.33021,526,1065,1564,2195,3491,0.61625,0.01408,0.01346,1.83972,0,0.0,0.18739,7960,7960,0.77932,1.08167,6218,0.84495,3507,0.47656,3271,0.44449,2958,0.40196,2837,0.38551,2631,0.35752,0.48974,,,
/mnt/scratch/ljcohen/mmetsp/Symbiodinium_sp./SRR1300471/trinity/Symbiodinium_sp._SRR1300471.Trinity.fixed.fasta,85172,201,7909,52011506,610.66437,0,14242,0,31712,84.08872,273,512,841,1267,1995,0.51707,0.0111,0.00508,1.87699,0,0.0,0.12274,39736,39736,0.46654,1.05244,34137,0.90415,19335,0.5121,18311,0.48498,16814,0.44533,16366,0.43347,15846,0.41969,0.50933,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_weissflogii/SRR1300484/trinity/Thalassiosira_weissflogii_SRR1300484.Trinity.fixed.fasta,26109,201,10774,28593371,1095.15382,0,10708,1,15541,82.50368,478,1131,1696,2476,3927,0.46834,0.00615,0.00608,1.9338,0,0.0,0.19737,17014,17014,0.65165,1.12638,13673,0.9052,7715,0.51076,7228,0.47852,6527,0.43211,6187,0.4096,5870,0.38861,0.50343,,,
/mnt/scratch/ljcohen/mmetsp/Pseudo-nitzschia_heimii/SRR1300452/trinity/Pseudo-nitzschia_heimii_SRR1300452.Trinity.fixed.fasta,25644,201,11748,26213813,1022.22013,0,9290,3,14075,80.21009,417,1064,1681,2421,3883,0.49462,0.00469,0.00643,2.14084,0,0.0,0.18135,15629,15629,0.60946,1.14826,12406,0.91147,6737,0.49497,6232,0.45786,5556,0.4082,5293,0.38888,4952,0.36382,0.48582,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_weissflogii/SRR1300491/trinity/Thalassiosira_weissflogii_SRR1300491.Trinity.fixed.fasta,26690,201,11602,28670642,1074.20914,0,10493,4,15599,82.97065,461,1100,1673,2463,4028,0.46849,0.00889,0.0086,1.93443,0,0.0,0.19363,17305,17305,0.64837,1.12839,13909,0.90695,8051,0.52497,7608,0.49609,6852,0.44679,6543,0.42664,6176,0.40271,0.51881,,,
/mnt/scratch/ljcohen/mmetsp/Brandtodinium_nutricula/SRR1300537/trinity/Brandtodinium_nutricula_SRR1300537.Trinity.fixed.fasta,99704,201,13783,60848001,610.28646,0,15814,6,43998,95.81915,276,499,823,1279,2144,0.6531,0.00809,-0.0002,2.26641,0,0.0,0.11572,64323,64323,0.64514,0.98872,52148,0.80157,28196,0.4334,25568,0.39301,22318,0.34305,21154,0.32516,19655,0.30212,0.43826,,,
/mnt/scratch/ljcohen/mmetsp/Pycnococcus_provasolii/SRR1300509/trinity/Pycnococcus_provasolii_SRR1300509.Trinity.fixed.fasta,14592,201,7736,11381067,779.95251,0,3897,0,7857,86.09267,348,728,1103,1577,2470,0.57459,0.00513,-0.0001,2.38593,0,0.0,0.14694,9337,9337,0.63987,1.15115,7520,0.92714,3923,0.48366,3639,0.44865,3219,0.39687,3063,0.37764,2818,0.34743,0.45678,,,
/mnt/scratch/ljcohen/mmetsp/Erythrolobus_australicus/SRR1300443/trinity/Erythrolobus_australicus_SRR1300443.Trinity.fixed.fasta,14363,201,17808,12557848,874.31929,0,4455,1,7220,78.14743,352,873,1417,2037,3164,0.5823,0.01928,0.00624,2.64988,0,0.0,0.15922,7701,7701,0.53617,1.07797,6633,0.92847,3904,0.54647,3723,0.52114,3467,0.4853,3370,0.47172,3226,0.45157,0.54773,,,
/mnt/scratch/ljcohen/mmetsp/Climacostomum_virens/SRR1300461/trinity/Climacostomum_virens_SRR1300461.Trinity.fixed.fasta,27141,201,24117,37758749,1391.20699,0,10305,183,13372,60.32285,520,1633,2903,4788,8319,0.48407,0.00188,0.00333,1.73753,0,0.0,0.21597,12856,12856,0.47367,1.08325,8386,0.70661,4469,0.37656,4272,0.35996,4016,0.33839,3893,0.32802,3716,0.31311,0.41654,,,
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300539/trinity/uncultured_eukaryote_SRR1300539.Trinity.fixed.fasta,13298,201,11915,13619991,1024.21349,0,4844,1,7410,77.48924,413,1073,1699,2430,3989,0.57001,0.01636,0.01501,1.79412,0,0.0,0.17585,8899,8899,0.6692,1.17015,6655,0.87508,3763,0.49481,3519,0.46272,3147,0.41381,2937,0.38619,2660,0.34977,0.49837,,,
/mnt/scratch/ljcohen/mmetsp/Pelagodinium_beii/SRR1300503/trinity/Pelagodinium_beii_SRR1300503.Trinity.fixed.fasta,103928,201,13811,70761106,680.86662,0,20793,9,44292,91.83405,280,579,1038,1626,2793,0.53661,0.008,0.00475,1.86926,0,0.0,0.13182,50312,50312,0.4841,1.07108,42206,0.89852,22950,0.48858,21546,0.45869,19517,0.41549,18827,0.4008,18123,0.38582,0.4863,,,
/mnt/scratch/ljcohen/mmetsp/Bathycoccus_prasinos/SRR1300453/trinity/Bathycoccus_prasinos_SRR1300453.Trinity.fixed.fasta,9476,201,34521,13889821,1465.78947,0,4957,25,6865,77.87532,726,1443,2186,3264,5695,0.48416,0.00695,0.00814,2.54558,0,0.0,0.23016,7244,7244,0.76446,1.28485,5311,0.942,2954,0.52394,2705,0.47978,2346,0.41611,2127,0.37726,1793,0.31802,0.47918,,,
/mnt/scratch/ljcohen/mmetsp/Pyramimonas_sp./SRR1300524/trinity/Pyramimonas_sp._SRR1300524.Trinity.fixed.fasta,43996,201,21659,29190045,663.47043,0,8726,6,15542,76.17505,281,554,997,1509,2459,0.55107,0.01472,0.01037,2.04354,0,0.0,0.12921,20072,20072,0.45622,1.11208,16367,0.90681,9109,0.50468,8537,0.47299,7778,0.43094,7468,0.41376,6993,0.38745,0.49064,,,
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_sp./SRR1300463/trinity/Chaetoceros_sp._SRR1300463.Trinity.fixed.fasta,19887,201,13229,13543086,681.00196,0,4288,1,8818,80.01013,300,632,959,1333,2003,0.46674,0.01932,0.01136,1.8086,0,0.0,0.1382,14485,14485,0.72837,1.00828,12683,0.88285,7299,0.50807,7027,0.48914,6542,0.45538,6324,0.44021,6001,0.41772,0.52148,,,
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300525/trinity/uncultured_eukaryote_SRR1300525.Trinity.fixed.fasta,11613,201,12861,12667013,1090.76147,0,4719,2,6904,76.43811,479,1136,1728,2413,3918,0.563,0.00755,0.00851,1.98911,0,0.0,0.19566,8413,8413,0.72445,1.20444,6061,0.86772,3431,0.4912,3200,0.45812,2848,0.40773,2719,0.38926,2509,0.3592,0.5087,,,
/mnt/scratch/ljcohen/mmetsp/Dictyocha_speculum/SRR1300447/trinity/Dictyocha_speculum_SRR1300447.Trinity.fixed.fasta,58186,201,8804,37663791,647.29988,0,10892,0,19990,77.10709,277,543,948,1434,2428,0.51004,0.01597,0.01171,1.9365,0,0.0,0.13039,29778,29778,0.51177,1.09165,23508,0.86179,13886,0.50905,12892,0.47262,11449,0.41972,10941,0.40109,10182,0.37327,0.51752,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_weissflogii/SRR1300487/trinity/Thalassiosira_weissflogii_SRR1300487.Trinity.fixed.fasta,25279,201,15388,29544217,1168.7257,0,10912,7,15486,82.14585,526,1195,1814,2643,4268,0.46761,0.00615,0.00659,1.93523,0,0.0,0.20688,17016,17016,0.67313,1.12458,13686,0.9045,7628,0.50413,7169,0.4738,6440,0.42562,6145,0.40612,5826,0.38504,0.49931,,,
/mnt/scratch/ljcohen/mmetsp/Vitrella_brassicaformis/SRR1300530/trinity/Vitrella_brassicaformis_SRR1300530.Trinity.fixed.fasta,53477,201,14252,37959687,709.83202,0,11299,3,21276,77.68913,301,607,1047,1625,2831,0.58984,0.0095,0.0037,1.86017,0,0.0,0.134,25932,25932,0.48492,1.12792,20118,0.87504,11263,0.48989,10317,0.44874,9009,0.39185,8549,0.37184,7981,0.34714,0.47766,,,
/mnt/scratch/ljcohen/mmetsp/Minutocellus_polymorphus/SRR1300446/trinity/Minutocellus_polymorphus_SRR1300446.Trinity.fixed.fasta,26767,201,6638,21112210,788.74024,0,7106,0,13388,87.68034,321,745,1224,1789,2900,0.54951,0.00687,0.00676,2.05703,0,0.0,0.15116,15387,15387,0.57485,1.03973,12819,0.86621,6941,0.46902,6569,0.44388,5870,0.39665,5592,0.37786,5275,0.35644,0.48469,,,
/mnt/scratch/ljcohen/mmetsp/Anophryoides_haemophila/SRR1328077/trinity/Anophryoides_haemophila_SRR1328077.Trinity.fixed.fasta,4944,201,2632,1986605,401.8214,0,139,0,29,38.77369,239,320,429,581,958,0.30157,0.03332,0.04016,1.59415,0,0.0,0.07827,154,154,0.03115,0.25455,141,0.23306,80,0.13223,71,0.11736,54,0.08926,44,0.07273,40,0.06612,0.14855,,,
/mnt/scratch/ljcohen/mmetsp/Schizochytrium_aggregatum/SRR1300411/trinity/Schizochytrium_aggregatum_SRR1300411.Trinity.fixed.fasta,17527,201,8804,11953748,682.01906,0,3913,0,7634,80.9537,293,609,1017,1434,2175,0.62054,0.00604,0.00739,2.31648,0,0.0,0.12996,12399,12399,0.70742,1.04863,10429,0.88202,5716,0.48342,5372,0.45433,4826,0.40815,4573,0.38676,4231,0.35783,0.4862,,,
/mnt/scratch/ljcohen/mmetsp/Pleurochrysis_carterae/SRR1300349/trinity/Pleurochrysis_carterae_SRR1300349.Trinity.fixed.fasta,41714,201,9909,29450488,706.00968,0,9669,0,15368,73.10308,287,633,1128,1635,2494,0.58979,0.0089,0.00294,2.39853,0,0.0,0.1351,18101,18101,0.43393,0.82627,14731,0.67243,7642,0.34884,6910,0.31542,5972,0.27261,5547,0.25321,5082,0.23198,0.29227,,,
/mnt/scratch/ljcohen/mmetsp/Spumella_elongata/SRR1300416/trinity/Spumella_elongata_SRR1300416.Trinity.fixed.fasta,56769,201,15432,32562595,573.59818,0,7216,5,17525,90.94742,249,419,784,1545,3215,0.54722,0.00996,0.00598,2.08025,0,0.0,0.11307,22815,22815,0.40189,0.92827,18686,0.76027,10558,0.42957,9822,0.39963,8702,0.35406,8257,0.33595,7666,0.3119,0.46947,,,
/mnt/scratch/ljcohen/mmetsp/Bolidomonas_pacifica/SRR1300363/trinity/Bolidomonas_pacifica_SRR1300363.Trinity.fixed.fasta,30591,201,11040,20780446,679.29934,0,6116,1,14569,90.25026,305,596,935,1365,2249,0.57778,0.01879,0.01783,1.84429,0,0.0,0.13136,76,76,0.00248,0.00207,70,0.00191,30,0.00082,17,0.00046,11,0.0003,8,0.00022,7,0.00019,0.00048,,,
/mnt/scratch/ljcohen/mmetsp/Bigelowiella_natans/SRR1300405/trinity/Bigelowiella_natans_SRR1300405.Trinity.fixed.fasta,41955,201,14281,34181415,814.71612,0,11920,5,20437,79.74296,340,785,1221,1727,2843,0.47328,0.01177,0.01229,1.95538,0,0.0,0.15695,23356,23356,0.55669,1.30001,16939,0.94284,9723,0.54119,8900,0.49538,7864,0.43772,7461,0.41528,6916,0.38495,0.5013,,,
/mnt/scratch/ljcohen/mmetsp/Bigelowiella_natans/SRR1300359/trinity/Bigelowiella_natans_SRR1300359.Trinity.fixed.fasta,44891,201,13022,36096272,804.08706,0,12723,21,20846,73.77691,336,783,1206,1685,2644,0.46421,0.01331,0.01283,1.96874,0,0.0,0.15547,25149,25149,0.56022,1.00263,18142,0.72328,10070,0.40147,8928,0.35594,7607,0.30327,6953,0.2772,6057,0.24148,0.35011,,,
/mnt/scratch/ljcohen/mmetsp/Rhodopseudomonas/SRR1300429/trinity/Rhodopseudomonas_SRR1300429.Trinity.fixed.fasta,43732,201,9069,23363289,534.23783,0,5033,0,14667,86.54991,252,421,686,1056,1796,0.5851,0.01469,0.011,2.03774,0,0.0,0.108,21306,21306,0.48719,0.99729,17826,0.83439,9786,0.45806,9299,0.43526,8327,0.38977,7895,0.36955,7237,0.33875,0.46535,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira/SRR1300392/trinity/Thalassiosira_SRR1300392.Trinity.fixed.fasta,17546,201,20363,25231387,1438.01362,0,8816,34,11752,78.89338,693,1491,2283,3358,5601,0.476,0.00466,-9e-05,1.73982,0,0.0,0.23995,12895,12895,0.73493,1.12797,10517,0.91996,5419,0.47402,5160,0.45136,4724,0.41323,4540,0.39713,4315,0.37745,0.4645,,,
/mnt/scratch/ljcohen/mmetsp/Symbiodinium_sp./SRR1300344/trinity/Symbiodinium_sp._SRR1300344.Trinity.fixed.fasta,60602,201,5968,33631003,554.94873,0,8403,0,22946,90.30781,257,451,746,1110,1697,0.56928,0.01281,0.00536,1.95173,0,0.0,0.11456,28111,28111,0.46386,0.9515,24653,0.83445,13959,0.47248,13199,0.44676,12128,0.41051,11544,0.39074,10796,0.36542,0.4453,,,
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300360/trinity/uncultured_eukaryote_SRR1300360.Trinity.fixed.fasta,32472,201,13471,27690645,852.75453,0,9095,3,18422,89.16241,372,780,1241,1856,3259,0.60258,0.02782,0.01761,1.95177,0,0.0,0.15551,70,70,0.00216,0.00237,60,0.00203,26,0.00088,20,0.00068,10,0.00034,7,0.00024,4,0.00014,0.00083,,,
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300245/trinity/uncultured_eukaryote_SRR1300245.Trinity.fixed.fasta,31374,201,12798,25114043,800.4731,0,8370,3,17878,91.84359,353,742,1134,1641,2851,0.66907,0.00291,0.00169,2.56255,0,0.0,0.13468,23122,23122,0.73698,0.90197,19009,0.74153,9830,0.38346,8893,0.34691,7808,0.30458,7245,0.28262,6478,0.2527,0.33144,,,
/mnt/scratch/ljcohen/mmetsp/Cryptomonas_curvata/SRR1300356/trinity/Cryptomonas_curvata_SRR1300356.Trinity.fixed.fasta,56405,201,18272,34967730,619.94025,0,7717,35,20805,85.10087,272,503,811,1313,3230,0.56093,0.01341,0.0052,2.12804,0,0.0,0.11843,27954,27954,0.49559,0.9027,23570,0.76113,12566,0.40579,11710,0.37814,10399,0.33581,9676,0.31246,8725,0.28175,0.32478,,,
/mnt/scratch/ljcohen/mmetsp/Hemiselmis_rufescens/SRR1300404/trinity/Hemiselmis_rufescens_SRR1300404.Trinity.fixed.fasta,50789,201,14804,32031870,630.68519,0,8294,6,21308,90.27428,280,514,865,1356,2526,0.61473,0.03761,0.0233,1.83321,0,0.0,0.11793,28641,28641,0.56392,1.05827,24887,0.91956,15946,0.5892,15331,0.56647,14279,0.5276,13874,0.51264,13086,0.48352,0.59241,,,
/mnt/scratch/ljcohen/mmetsp/Gephyrocapsa_oceanica/SRR1300425/trinity/Gephyrocapsa_oceanica_SRR1300425.Trinity.fixed.fasta,44339,201,7570,30944193,697.90011,0,9226,0,23228,88.24766,325,616,932,1333,2148,0.6831,0.00996,0.0031,2.35338,0,0.0,0.1238,32858,32858,0.74106,1.12412,24840,0.84981,13568,0.46418,12214,0.41786,10372,0.35484,9701,0.33189,8569,0.29316,0.44691,,,
/mnt/scratch/ljcohen/mmetsp/Symbiodinium_sp./SRR1300431/trinity/Symbiodinium_sp._SRR1300431.Trinity.fixed.fasta,83774,201,7951,57050078,680.99981,0,17308,0,37806,91.88539,288,596,1003,1524,2412,0.55259,0.01019,0.00335,1.90077,0,0.0,0.13323,43878,43878,0.52377,1.04379,37927,0.90223,20946,0.49828,19889,0.47313,18232,0.43371,17659,0.42008,16993,0.40424,0.49626,,,
/mnt/scratch/ljcohen/mmetsp/Chrysocystis_fragilis/SRR1300385/trinity/Chrysocystis_fragilis_SRR1300385.Trinity.fixed.fasta,23647,201,16543,17542944,741.86764,0,5213,12,11856,86.84899,319,652,1055,1603,3065,0.65243,0.01654,0.00129,2.28209,0,0.0,0.12595,14935,14935,0.63158,1.13773,11870,0.90424,6271,0.47772,5734,0.43681,5102,0.38866,4832,0.3681,4507,0.34334,0.45089,,,
/mnt/scratch/ljcohen/mmetsp/Stauroneis_constricta/SRR1300408/trinity/Stauroneis_constricta_SRR1300408.Trinity.fixed.fasta,24559,201,12329,21584571,878.8864,0,6978,5,11529,83.61899,330,871,1522,2316,4011,0.52868,0.00431,0.00814,2.21871,0,0.0,0.15508,14742,14742,0.60027,1.05067,10602,0.75561,5873,0.41857,5325,0.37952,4561,0.32507,4226,0.30119,3833,0.27318,0.4527,,,
/mnt/scratch/ljcohen/mmetsp/Gephyrocapsa_oceanica/SRR1300426/trinity/Gephyrocapsa_oceanica_SRR1300426.Trinity.fixed.fasta,47429,201,7884,35273359,743.70868,0,11236,0,26249,86.75589,346,674,1006,1431,2306,0.6826,0.00919,0.00301,2.35006,0,0.0,0.12998,36164,36164,0.76249,1.12643,26252,0.81769,14321,0.44607,12850,0.40025,10685,0.33281,9905,0.30852,8638,0.26905,0.43304,,,
/mnt/scratch/ljcohen/mmetsp/Skeletonema_marinoi/SRR1300409/trinity/Skeletonema_marinoi_SRR1300409.Trinity.fixed.fasta,25779,201,4170,18248807,707.89429,0,6158,0,11298,78.44965,298,672,1046,1479,2187,0.45312,0.02269,0.01132,1.77251,0,0.0,0.14137,17104,17104,0.66349,1.02364,14352,0.85894,8435,0.50482,7996,0.47854,7162,0.42863,6742,0.4035,6219,0.37219,0.51442,,,
/mnt/scratch/ljcohen/mmetsp/Pseudo-nitzschia_pungens/SRR1300393/trinity/Pseudo-nitzschia_pungens_SRR1300393.Trinity.fixed.fasta,27707,201,30348,30018513,1083.42704,0,9757,26,13639,71.53404,416,1152,1938,2942,5013,0.49368,0.00436,0.00443,2.00849,0,0.0,0.18664,16709,16709,0.60306,1.28679,11661,0.89804,6435,0.49557,5791,0.44598,4930,0.37967,4567,0.35171,4129,0.31798,0.47448,,,
/mnt/scratch/ljcohen/mmetsp/Schizochytrium_aggregatum/SRR1300400/trinity/Schizochytrium_aggregatum_SRR1300400.Trinity.fixed.fasta,22374,201,7416,20708401,925.55649,0,7673,0,12155,81.5428,371,972,1500,2104,3235,0.62474,0.00331,0.00667,2.31371,0,0.0,0.16246,14691,14691,0.65661,1.11591,11647,0.88469,6448,0.48978,5997,0.45553,5368,0.40775,5057,0.38412,4559,0.3463,0.48607,,,
/mnt/scratch/ljcohen/mmetsp/Picochlorum/SRR1300389/trinity/Picochlorum_SRR1300389.Trinity.fixed.fasta,15110,201,22546,13922378,921.40159,0,4372,8,7681,77.07257,355,893,1555,2455,4449,0.57212,0.0183,0.01479,2.01945,0,0.0,0.1639,9110,9110,0.60291,1.18976,6874,0.89774,4134,0.5399,3835,0.50085,3464,0.4524,3313,0.43268,3070,0.40094,0.51746,,,
/mnt/scratch/ljcohen/mmetsp/Calcidiscus_leptoporus/SRR1300371/trinity/Calcidiscus_leptoporus_SRR1300371.Trinity.fixed.fasta,56723,201,11259,35642045,628.35261,0,9843,1,20696,80.91638,277,520,889,1348,2237,0.62053,0.01183,0.00268,2.36757,0,0.0,0.11934,29163,29163,0.51413,1.10764,22611,0.85879,12345,0.46887,11260,0.42767,9862,0.37457,9294,0.35299,8434,0.32033,0.46719,,,
/mnt/scratch/ljcohen/mmetsp/Ditylum_brightwellii/SRR1300435/trinity/Ditylum_brightwellii_SRR1300435.Trinity.fixed.fasta,55644,201,11337,53307848,958.0161,0,19483,3,26335,70.04011,400,975,1494,2147,3518,0.42172,0.01169,0.00987,1.78547,0,0.0,0.17545,31296,31296,0.56243,1.38184,17860,0.78859,10544,0.46556,9840,0.43448,8812,0.38909,8328,0.36771,7766,0.3429,0.49152,,,
/mnt/scratch/ljcohen/mmetsp/Ostreococcus_mediterraneus/SRR1300342/trinity/Ostreococcus_mediterraneus_SRR1300342.Trinity.fixed.fasta,8217,201,29058,12928632,1573.40051,0,4788,15,6216,77.59104,844,1576,2259,3273,5437,0.55634,0.0011,0.00087,2.77493,0,0.0,0.24569,6534,6534,0.79518,1.16057,5346,0.94956,2697,0.47904,2546,0.45222,2377,0.4222,2272,0.40355,2019,0.35861,0.47109,,,
/mnt/scratch/ljcohen/mmetsp/Aulacoseira_subarctica/SRR1300395/trinity/Aulacoseira_subarctica_SRR1300395.Trinity.fixed.fasta,25983,201,15655,26439215,1017.55821,0,9097,17,13243,72.86528,417,1033,1641,2469,4297,0.4304,0.00697,0.00479,2.06135,0,0.0,0.1852,14670,14670,0.5646,1.18306,11023,0.88895,6059,0.48863,5623,0.45347,5010,0.40403,4749,0.38298,4433,0.3575,0.48354,,,
/mnt/scratch/ljcohen/mmetsp/Aplanochytrium_stocchinoi/SRR1300413/trinity/Aplanochytrium_stocchinoi_SRR1300413.Trinity.fixed.fasta,17313,201,6276,13515537,780.65829,0,5172,0,7628,63.69973,348,787,1110,1469,2053,0.39549,0.01357,0.00977,1.97461,0,0.0,0.15464,8372,8372,0.48357,1.04925,7755,0.97193,4501,0.56411,4438,0.55621,4300,0.53891,4239,0.53127,4156,0.52087,0.55922,,,
/mnt/scratch/ljcohen/mmetsp/Pseudo-nitzschia_pungens/SRR1300394/trinity/Pseudo-nitzschia_pungens_SRR1300394.Trinity.fixed.fasta,29948,201,15263,27824463,929.09253,0,9138,8,14124,77.26357,361,923,1573,2396,3974,0.49672,0.00496,0.0105,2.00811,0,0.0,0.16736,20132,20132,0.67223,1.29184,13780,0.88424,7882,0.50578,6975,0.44757,5858,0.3759,5416,0.34754,4771,0.30615,0.4921,,,
/mnt/scratch/ljcohen/mmetsp/Chrysoculter_rhomboideus/SRR1300372/trinity/Chrysoculter_rhomboideus_SRR1300372.Trinity.fixed.fasta,25196,201,7030,16225485,643.97067,0,4600,0,10876,84.27134,288,576,884,1265,1982,0.64376,0.0043,0.00178,2.42997,0,0.0,0.12179,15494,15494,0.61494,1.03673,13106,0.87695,6811,0.45574,6436,0.43065,5906,0.39518,5699,0.38133,5375,0.35965,0.45567,,,
/mnt/scratch/ljcohen/mmetsp/Ammonia_sp./SRR1300434/trinity/Ammonia_sp._SRR1300434.Trinity.fixed.fasta,58101,201,11394,41352084,711.72758,0,12509,2,24820,88.85516,283,621,1152,1789,3031,0.46459,0.0205,0.00926,2.27037,0,0.0,0.13507,29934,29934,0.51521,0.97565,24019,0.78286,13742,0.4479,12617,0.41123,10672,0.34784,9878,0.32196,9000,0.29334,0.45662,,,
/mnt/scratch/ljcohen/mmetsp/Schizochytrium_aggregatum/SRR1300410/trinity/Schizochytrium_aggregatum_SRR1300410.Trinity.fixed.fasta,9658,201,4884,5102475,528.3159,0,1140,0,3435,88.15775,250,425,695,1013,1516,0.62977,0.00722,0.00384,2.30376,0,0.0,0.1051,4550,4550,0.47111,0.99781,4077,0.89408,2245,0.49232,2157,0.47303,1986,0.43553,1924,0.42193,1789,0.39232,0.49195,,,
