assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,fragments,fragments_mapped,p_fragments_mapped,good_mappings,p_good_mapping,bad_mappings,potential_bridges,bases_uncovered,p_bases_uncovered,contigs_uncovbase,p_contigs_uncovbase,contigs_uncovered,p_contigs_uncovered,contigs_lowcovered,p_contigs_lowcovered,contigs_segmented,p_contigs_segmented,score,optimal_score,cutoff,SampleName
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0417.trinity_out_2.2.0.Trinity.fasta,19033,201,13662,22148922,1163.71155,0,8143,2,12853,88.42915,543,1155,1756,2535,4120,0.56352,0.01097,0.0051600000000000005,2.03955,0,0.0,0.19755,26144773,25143454,0.9617,23524721,0.89979,1618733,15166,735792,0.03322,6934,0.36430999999999997,707,0.03715,7360,0.3867,977,0.051329999999999994,0.46515,0.60488,0.50689,MMETSP0417
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1126.trinity_out_2.2.0.Trinity.fasta,99,201,2943,92786,937.23232,0,44,0,47,65.5767,337,1131,1425,1843,2623,0.5293,0.02582,0.03737,1.7470299999999999,0,0.0,0.17173,29121753,495292,0.01701,452535,0.01554,42757,40,3838,0.04136,26,0.26263000000000003,7,0.07071000000000001,51,0.51515,7,0.07071000000000001,0.00547,0.01128,0.46887,MMETSP1126
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0047.trinity_out_2.2.0.Trinity.fasta,68249,201,15663,43540240,637.96158,0,11418,9,28134,88.09522,284,517,875,1397,2532,0.62168,0.02335,0.01121,2.01517,0,0.0,0.11839000000000001,33698837,31067844,0.9219299999999999,27817410,0.82547,3250434,35033,1247981,0.02866,16779,0.24585,2104,0.03083,44876,0.6575300000000001,3476,0.05093,0.36979,0.50212,0.4404,MMETSP0047
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0145.trinity_out_2.2.0.Trinity.fasta,68584,201,8169,38142522,556.14315,0,8308,0,24248,87.46427,257,437,716,1136,2150,0.65488,0.01668,0.004529999999999999,2.36045,0,0.0,0.10379000000000001,14359453,12046615,0.83893,9815527,0.6835600000000001,2231088,38870,1062297,0.02785,15944,0.23246999999999998,1173,0.0171,53583,0.78128,2883,0.04204,0.25369,0.34274,0.41018999999999994,MMETSP0145
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0983.trinity_out_2.2.0.Trinity.fasta,50372,201,15238,37622977,746.90258,0,12139,4,22132,81.94606999999999,311,696,1109,1631,2750,0.62733,0.00974,0.00365,2.3965400000000003,0,0.0,0.13298,33163233,30404792,0.9168200000000001,26977729,0.81348,3427063,35449,1417253,0.03767,18775,0.37273,1905,0.03782,21580,0.42841,4467,0.08868,0.30364,0.48227,0.4147,MMETSP0983
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0125.trinity_out_2.2.0.Trinity.fasta,41818,201,12215,30841665,737.5212799999999,0,9488,3,6180,39.442240000000005,304,656,1121,1714,2971,0.37411,0.01625,0.014759999999999999,1.4561899999999999,0,0.0,0.13480999999999999,36781339,34553072,0.93942,31484145,0.85598,3068927,24750,890772,0.02888,12152,0.29059,1455,0.034789999999999995,28158,0.67335,1411,0.03374,0.37764000000000003,0.54761,0.52898,MMETSP0125
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0689.trinity_out_2.2.0.Trinity.fasta,76432,201,9988,68529345,896.60541,0,24931,0,41047,90.28186,358,919,1432,2044,3204,0.55485,0.0070599999999999994,0.00028,1.8937400000000002,0,0.0,0.16545,32365314,29804699,0.9208799999999999,26818960,0.82863,2985739,41439,1015790,0.014819999999999998,14637,0.1915,1248,0.01633,39302,0.5142100000000001,1851,0.02422,0.44675,0.61063,0.56877,MMETSP0689
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0885.trinity_out_2.2.0.Trinity.fasta,36878,201,15019,28621800,776.12126,0,8542,27,18919,82.55169000000001,335,679,1105,1721,3354,0.65405,0.00392,0.00091,2.60398,0,0.0,0.13009,21489429,19759598,0.9195,17568497,0.8175399999999999,2191101,25443,2081883,0.07274,12992,0.3523,1855,0.0503,18415,0.49935,2368,0.06421,0.31006,0.49295,0.45096,MMETSP0885
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0100.trinity_out_2.2.0.Trinity.fasta,20798,201,8463,19944433,958.9591800000001,0,7100,0,9957,68.19959,394,970,1554,2221,3432,0.46124,0.01705,0.0026,1.88769,0,0.0,0.17927,27309018,26417967,0.9673700000000001,25126876,0.92009,1291091,10758,496837,0.024909999999999998,5782,0.27801,709,0.034089999999999995,10738,0.5163,2626,0.12625999999999998,0.39311,0.46817,0.04415,MMETSP0100
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0696.trinity_out_2.2.0.Trinity.fasta,38082,201,15164,36915107,969.3584099999999,0,13378,6,22329,82.74464,444,925,1389,2034,3437,0.51868,0.00782,0.00421,2.03856,0,0.0,0.18262,22060233,20702160,0.9384399999999999,18263885,0.82791,2438275,28668,1013906,0.027469999999999998,16299,0.428,1474,0.03871,14702,0.38606,2522,0.06623,0.35741,0.49921000000000004,0.4108,MMETSP0696
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1443.trinity_out_2.2.0.Trinity.fasta,22267,201,7338,14783798,663.93308,0,4729,0,9005,78.49231,292,604,952,1331,1916,0.44495,0.00987,0.007640000000000001,1.8977,0,0.0,0.13338,29067705,27313126,0.9396399999999999,24147656,0.8307399999999999,3165470,12844,488262,0.033030000000000004,7057,0.31693000000000005,911,0.04091,13016,0.58454,1462,0.06566,0.29548,0.42586999999999997,0.33057,MMETSP1443
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0419.trinity_out_2.2.0.Trinity.fasta,43453,201,11831,35236886,810.91952,0,11990,2,18257,74.11898000000001,318,781,1328,1930,3103,0.57793,0.00992,0.0033799999999999998,1.9767599999999999,0,0.0,0.15073,35946712,33133956,0.92175,28445222,0.79132,4688734,25789,2152114,0.061079999999999995,21215,0.48823,1883,0.04333,24839,0.57163,2356,0.054220000000000004,0.33307,0.44748000000000004,0.43611000000000005,MMETSP0419
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0099.trinity_out_2.2.0.Trinity.fasta,17555,201,8484,14999408,854.4237,0,5303,0,8178,70.91676,367,817,1294,1853,2874,0.46299999999999997,0.01763,0.0009599999999999999,1.88852,0,0.0,0.16497,27719619,26859844,0.96898,25607627,0.92381,1252217,8894,387155,0.025810000000000003,4243,0.2417,534,0.03042,9541,0.5434899999999999,2069,0.11785999999999999,0.39942,0.4707,0.043680000000000004,MMETSP0099
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0899.trinity_out_2.2.0.Trinity.fasta,33903,201,13227,33284518,981.75731,0,12093,4,19132,79.58645,433,962,1459,2114,3497,0.46498,0.00784,0.004529999999999999,1.93153,0,0.0,0.18194000000000002,24593790,23219791,0.9441299999999999,20903380,0.84995,2316411,24225,1138719,0.034210000000000004,13058,0.38516,1559,0.04598,16318,0.48131,2244,0.06619,0.38887,0.47672,0.1493,MMETSP0899
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1436.trinity_out_2.2.0.Trinity.fasta,104672,201,11167,43583212,416.3789,0,4902,1,26791,95.72805,231,314,453,688,1214,0.64745,0.009729999999999999,0.0062,2.05903,0,0.0,0.08567999999999999,12118136,8795463,0.7258100000000001,6192670,0.51102,2602793,44839,693695,0.01592,27033,0.25826,1165,0.01113,91836,0.8773700000000001,2812,0.026860000000000002,0.17514000000000002,0.26241,0.33555999999999997,MMETSP1436
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1366.trinity_out_2.2.0.Trinity.fasta,52229,201,7708,41734430,799.06623,0,14375,0,30948,86.48185,378,748,1084,1504,2359,0.68403,0.00993,0.00374,2.34983,0,0.0,0.13687,30340034,26757606,0.88192,20782203,0.68498,5975403,37234,2186393,0.05239,26662,0.51048,2775,0.05313,22688,0.43438999999999994,3020,0.05782,0.2412,0.38051999999999997,0.4217,MMETSP1366
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0019.trinity_out_2.2.0.Trinity.fasta,34469,201,9084,31291659,907.8203300000001,0,11055,0,16708,73.11617,395,875,1353,1986,3195,0.43856000000000006,0.00995,0.00425,1.9129900000000002,0,0.0,0.16992000000000002,34446130,32280498,0.9371299999999999,29111117,0.8451200000000001,3169381,23260,1458036,0.0466,14391,0.41751000000000005,1562,0.04532,15432,0.44771000000000005,3179,0.09222999999999999,0.32358000000000003,0.48363999999999996,0.42056000000000004,MMETSP0019
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0211.trinity_out_2.2.0.Trinity.fasta,44971,201,9384,32157484,715.0715799999999,0,9676,0,6578,40.79137,314,627,1005,1515,2543,0.44613,0.01571,0.0391,1.33455,0,0.0,0.13604000000000002,32634002,30568266,0.9367,27523769,0.84341,3044497,27265,991648,0.03084,15058,0.33484,2019,0.0449,24267,0.53961,1919,0.04267,0.3594,0.51295,0.51758,MMETSP0211
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0224.trinity_out_2.2.0.Trinity.fasta,74092,201,7319,53911766,727.63275,0,17799,0,35063,90.47349,303,662,1105,1611,2488,0.58781,0.00432,-0.0,1.9422599999999999,0,0.0,0.14024,21540213,19182603,0.89055,16351120,0.7591,2831483,39234,886901,0.01645,16730,0.2258,1144,0.01544,47627,0.64281,2092,0.028239999999999998,0.39687,0.51751,0.52909,MMETSP0224
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0139.trinity_out_2.2.0.Trinity.fasta,28966,201,8646,30248392,1044.27232,0,11223,0,15201,75.33806,432,1120,1711,2382,3559,0.47131000000000006,0.0062,-0.0005099999999999999,2.0684099999999996,0,0.0,0.18689,30982477,29334354,0.9468,26987602,0.8710600000000001,2346752,19693,1097919,0.0363,9716,0.33543,1164,0.04019,12447,0.42971000000000004,2552,0.0881,0.3609,0.48612,0.41011000000000003,MMETSP0139
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0920.trinity_out_2.2.0.Trinity.fasta,33291,201,4016,20202826,606.85549,0,5290,0,13343,81.03215,282,524,807,1154,1782,0.45314,0.02302,0.01114,1.77266,0,0.0,0.12464000000000001,20294874,17954028,0.88466,15035423,0.74085,2918605,21010,847209,0.04194,13478,0.40485,2015,0.060529999999999994,14871,0.4467,5032,0.15115,0.20256,0.28786,0.13847,MMETSP0920
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1007.trinity_out_2.2.0.Trinity.fasta,29591,201,13586,19187490,648.42317,0,5380,1,12840,87.82425,280,549,922,1414,2403,0.68409,0.01059,0.00481,2.34338,0,0.0,0.11392999999999999,13870903,12595882,0.9080799999999999,11055875,0.79706,1540007,17681,728679,0.03798,8709,0.29431,906,0.030619999999999998,20302,0.68609,1333,0.04505,0.2993,0.45716,0.39765,MMETSP1007
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1438.trinity_out_2.2.0.Trinity.fasta,43875,201,13748,26528425,604.63647,0,6752,6,12862,75.55017,263,469,851,1442,2562,0.50093,0.02228,0.01275,1.6754799999999999,0,0.0,0.12115,12359966,11081775,0.89659,9718786,0.7863100000000001,1362989,22389,491438,0.01852,10302,0.2348,561,0.012790000000000001,37034,0.8440799999999999,992,0.022609999999999998,0.33085,0.46843999999999997,0.52433,MMETSP1438
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0735.trinity_out_2.2.0.Trinity.fasta,64090,201,8843,42448567,662.32746,0,11871,0,22102,80.97559,276,543,995,1610,2855,0.41179,0.0123,0.0113,1.8413,0,0.0,0.12415999999999999,23476199,20612882,0.87803,17134965,0.7298899999999999,3477917,48368,1309989,0.030860000000000002,24412,0.3809,1967,0.03069,37223,0.5807899999999999,3435,0.0536,0.22389,0.42533999999999994,0.49923999999999996,MMETSP0735
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0045.trinity_out_2.2.0.Trinity.fasta,17857,201,6283,9686443,542.44515,0,2095,0,5780,81.6872,255,433,700,1059,1742,0.46753,0.01067,0.00793,1.96743,0,0.0,0.11189,30781349,25334321,0.82304,22356122,0.72629,2978199,11419,133459,0.01378,1255,0.07028,111,0.006220000000000001,288,0.016130000000000002,705,0.03948,0.30579,0.41923,0.48153,MMETSP0045
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0997.trinity_out_2.2.0.Trinity.fasta,41156,201,13791,27543596,669.2486200000001,0,7740,3,18968,89.20218,294,573,927,1419,2453,0.68278,0.0108,0.00447,2.3443,0,0.0,0.11759000000000001,15869557,14517892,0.9148299999999999,12653965,0.79737,1863927,25235,674081,0.02447,10776,0.26183,928,0.02255,28970,0.70391,1567,0.03807,0.34026,0.4855,0.47391000000000005,MMETSP0997
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0173.trinity_out_2.2.0.Trinity.fasta,22363,201,12516,16066921,718.46,0,5149,1,11252,92.46224000000001,308,660,1039,1497,2429,0.39676,0.01077,0.0035,1.78403,0,0.0,0.13177,18865944,17004250,0.9013200000000001,14731669,0.78086,2272581,13716,599718,0.03733,7232,0.32339,988,0.044180000000000004,13020,0.58221,1278,0.05715,0.28019,0.45248999999999995,0.49393000000000004,MMETSP0173
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0707.trinity_out_2.2.0.Trinity.fasta,31972,201,14540,28138287,880.09155,0,10079,4,16768,80.10798,378,857,1317,1887,3082,0.43076000000000003,0.007909999999999999,0.00557,1.7762099999999998,0,0.0,0.16534000000000001,16350937,15460104,0.94552,14170713,0.86666,1289391,19890,753662,0.02678,9249,0.28928000000000004,900,0.02815,18858,0.58983,2036,0.06368,0.41495,0.49459,0.34565,MMETSP0707
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0965.trinity_out_2.2.0.Trinity.fasta,26520,201,6260,18449854,695.69585,0,5899,0,12241,84.9302,302,618,1015,1465,2282,0.62273,0.00611,0.00337,2.30413,0,0.0,0.13146,18789842,17377142,0.9248200000000001,14790538,0.7871600000000001,2586604,16548,590449,0.032,9815,0.3701,1041,0.03925,15831,0.59695,2221,0.08375,0.29491,0.36541999999999997,0.38206999999999997,MMETSP0965
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0086.trinity_out_2.2.0.Trinity.fasta,30668,201,17964,15795935,515.06244,0,3137,2,8587,87.63918000000001,244,377,640,1122,2282,0.50592,0.0102,0.0055,1.8575400000000002,0,0.0,0.10372,15955700,14092574,0.88323,12857217,0.80581,1235357,14302,703037,0.04451,7132,0.23256,1239,0.0404,23477,0.76552,1471,0.04797,0.31369,0.39716,0.12432,MMETSP0086
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0208.trinity_out_2.2.0.Trinity.fasta,42764,201,18556,40395280,944.6094800000001,0,12331,39,9704,37.48547,375,879,1528,2603,4803,0.50355,-0.00109,0.03149,1.73038,0,0.0,0.1674,33534966,31870118,0.95035,29487923,0.8793200000000001,2382195,22766,1150065,0.02847,11360,0.26564,1391,0.03253,26779,0.6262,1075,0.02514,0.44393999999999995,0.60335,0.53088,MMETSP0208
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0020.trinity_out_2.2.0.Trinity.fasta,34369,201,18264,27843709,810.1402099999999,0,8033,41,15004,82.79729,328,706,1244,2086,4391,0.44621000000000005,0.01243,0.00434,1.89273,0,0.0,0.1491,21282952,19644236,0.9229999999999999,17304186,0.81305,2340050,23055,1053474,0.03784,12187,0.35459,1131,0.03291,21132,0.6148600000000001,1849,0.0538,0.31406,0.4728,0.48467,MMETSP0020
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1140.trinity_out_2.2.0.Trinity.fasta,30485,201,8412,21571213,707.60089,0,7024,0,12885,81.27579,293,638,1082,1566,2504,0.64359,0.00412,0.004229999999999999,2.1587099999999997,0,0.0,0.13179000000000002,22361280,20823184,0.93122,19244855,0.8606299999999999,1578329,15612,1046368,0.048510000000000005,8041,0.26377,1747,0.05731,21469,0.70425,1417,0.04648,0.33764,0.49882,0.54146,MMETSP1140
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0053.trinity_out_2.2.0.Trinity.fasta,119667,201,5999,69200631,578.27664,0,17561,0,45797,91.34501999999999,267,460,770,1220,1965,0.6512600000000001,0.00943,0.00256,2.10507,0,0.0,0.11062999999999999,22827191,18936813,0.82957,14643957,0.64151,4292856,71320,1478565,0.02137,32466,0.2713,2420,0.02022,77932,0.6512399999999999,5074,0.0424,0.25495,0.3715,0.43935,MMETSP0053
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0101.trinity_out_2.2.0.Trinity.fasta,54783,201,12760,41534413,758.1624400000001,0,12544,6,23229,83.33565,306,671,1173,1829,3360,0.40152,0.015309999999999999,0.00996,1.8078,0,0.0,0.13571,40496841,37005879,0.9138,32988360,0.8145899999999999,4017519,33574,2091092,0.05035,18574,0.33905,2185,0.03988,33118,0.60453,3273,0.059739999999999994,0.33038,0.46243,0.44672,MMETSP0101
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0319.trinity_out_2.2.0.Trinity.fasta,33153,201,15888,31886113,961.78666,0,11261,7,18785,82.32032,423,921,1421,2102,3642,0.45391000000000004,0.01025,0.004379999999999999,1.79635,0,0.0,0.17808,39164273,36910625,0.9424600000000001,32920545,0.8405799999999999,3990080,25279,863559,0.02708,13519,0.40778000000000003,1301,0.03924,13330,0.40208,2523,0.0761,0.35047,0.46667,0.38675,MMETSP0319
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0449.trinity_out_2.2.0.Trinity.fasta,19501,201,6536,14801216,758.99779,0,4958,0,6578,58.54959,339,698,1082,1532,2375,0.5463399999999999,0.0019399999999999999,0.02854,1.7099099999999998,0,0.0,0.14302,24755566,23633718,0.95468,22202845,0.8968799999999999,1430873,9539,177558,0.012,3129,0.16045,315,0.01615,11352,0.58212,890,0.04564,0.45393,0.5815899999999999,0.49993999999999994,MMETSP0449
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0090.trinity_out_2.2.0.Trinity.fasta,27381,201,11842,25465578,930.0455800000001,0,9137,2,14464,80.0673,397,912,1420,2056,3394,0.41798,0.01252,0.01051,1.7269299999999999,0,0.0,0.17052,24641427,23210999,0.94195,21179873,0.8595200000000001,2031126,19685,1227830,0.04822,10484,0.38289,1730,0.06318,12777,0.46663999999999994,1904,0.06954,0.34558,0.4744,0.41993,MMETSP0090
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0563.trinity_out_2.2.0.Trinity.fasta,34864,201,6757,27056617,776.06175,0,8832,0,16979,82.90042,336,708,1126,1665,2706,0.45451,0.01415,0.00778,1.7905900000000001,0,0.0,0.15091,25922540,24026016,0.92684,20845427,0.80414,3180589,25090,793637,0.029330000000000002,13606,0.39026,1364,0.03912,17150,0.49191,3091,0.08866,0.28805,0.39855999999999997,0.35181,MMETSP0563
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1001.trinity_out_2.2.0.Trinity.fasta,33934,201,10864,30072565,886.20749,0,10841,1,15614,74.99479000000001,360,898,1398,2005,3198,0.42303,0.01585,0.00921,1.78024,0,0.0,0.16476,36275945,34283481,0.9450700000000001,31772137,0.87585,2511344,18831,1171665,0.03896,10510,0.30972,1306,0.038489999999999996,18252,0.53787,4731,0.13942000000000002,0.3473,0.41217,0.03929,MMETSP1001
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0758.trinity_out_2.2.0.Trinity.fasta,14333,201,14416,17290748,1206.35931,0,6206,11,9631,87.43655,554,1199,1831,2717,4627,0.33692,0.01169,0.04627,1.69563,0,0.0,0.18373,26541059,25605876,0.9647600000000001,24019546,0.905,1586330,9673,360743,0.02086,3529,0.24622,348,0.02428,5198,0.36266,1466,0.10228,0.46324,0.53418,0.30017,MMETSP0758
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0112.trinity_out_2.2.0.Trinity.fasta,23258,201,22216,20469019,880.08509,0,7238,10,10910,79.8086,352,884,1383,1978,3384,0.52191,0.00836,0.0035,2.00825,0,0.0,0.16433,24008387,22808568,0.9500299999999999,21307619,0.88751,1500949,13409,886736,0.04332,6559,0.28201,730,0.031389999999999994,13116,0.56393,1464,0.06295,0.40874,0.52846,0.44851,MMETSP0112
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0649.trinity_out_2.2.0.Trinity.fasta,161176,201,13517,101260693,628.26161,0,28649,3,65475,91.90428,267,520,921,1436,2365,0.5338,0.007809999999999999,0.00315,1.9590400000000001,0,0.0,0.1247,31785767,27051767,0.8510700000000001,22869155,0.71948,4182612,74107,1607953,0.015880000000000002,33889,0.21026,2182,0.01354,120547,0.74792,4012,0.02489,0.3508,0.48263999999999996,0.5006,MMETSP0649
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0998.trinity_out_2.2.0.Trinity.fasta,39071,201,12353,35112693,898.68939,0,12133,4,17871,74.57422,358,899,1435,2125,3679,0.42198,0.01344,0.009940000000000001,1.7765,0,0.0,0.16438,31397330,29592904,0.94253,27321205,0.87018,2271699,23253,1347252,0.03837,12689,0.32477,1376,0.03522,22897,0.58604,4341,0.11110999999999999,0.35362,0.41584,0.08211,MMETSP0998
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0103.trinity_out_2.2.0.Trinity.fasta,38037,201,11143,31427232,826.22794,0,9638,3,18054,84.56375,334,747,1298,2090,3773,0.49846999999999997,0.009290000000000001,0.0012900000000000001,1.9796200000000002,0,0.0,0.15397,19508856,18513011,0.94895,17056470,0.87429,1456541,21419,856405,0.02725,11162,0.29345,949,0.02495,26763,0.7036,1203,0.03163,0.442,0.561,0.5362899999999999,MMETSP0103
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0917.trinity_out_2.2.0.Trinity.fasta,32246,201,13134,23663285,733.8362900000001,0,6396,19,17138,89.18644,329,618,983,1591,3238,0.6698,0.00396,0.00065,2.52474,0,0.0,0.1214,22216172,20208290,0.9096200000000001,17515777,0.78842,2692513,19772,1699136,0.0718,10756,0.33355999999999997,1461,0.04531,14917,0.4626,2516,0.07803,0.28198,0.46773000000000003,0.44098999999999994,MMETSP0917
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1462.trinity_out_2.2.0.Trinity.fasta,105264,201,14049,64828963,615.87022,0,17003,7,47287,95.86126999999999,278,508,827,1277,2129,0.6523899999999999,0.00798,-0.00036,2.26514,0,0.0,0.11648,20416119,16735953,0.8197399999999999,11759181,0.57598,4976772,63570,1458913,0.0225,42595,0.40465,1897,0.018019999999999998,71031,0.67479,3823,0.03632,0.19843,0.31032,0.38519000000000003,MMETSP1462
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0290.trinity_out_2.2.0.Trinity.fasta,56191,201,10939,39916892,710.37874,0,12274,1,19727,70.79276,301,620,1059,1608,2664,0.53156,0.03053,0.00886,1.6013899999999999,0,0.0,0.13479000000000002,21573523,19816457,0.91855,18056352,0.8369700000000001,1760105,32028,1158575,0.029019999999999997,13734,0.24441999999999997,1433,0.0255,40366,0.71837,1773,0.03155,0.39286,0.5152,0.44456999999999997,MMETSP0290
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0323.trinity_out_2.2.0.Trinity.fasta,42298,201,5114,19912624,470.76987,0,2922,0,9887,78.8617,249,374,555,806,1217,0.54471,0.00891,0.00572,1.88445,0,0.0,0.09877000000000001,20044203,16800385,0.8381700000000001,13731726,0.68507,3068659,15799,542212,0.02723,8318,0.19665,1306,0.03088,19673,0.4651,8701,0.20571,0.23435,0.29643,0.03433,MMETSP0323
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0176.trinity_out_2.2.0.Trinity.fasta,65912,201,13016,44715978,678.4193799999999,0,13103,3,24264,77.79229000000001,294,580,971,1463,2503,0.43076000000000003,0.01294,0.00883,1.99475,0,0.0,0.13354000000000002,24441382,21801670,0.892,18177954,0.74374,3623716,48462,1560655,0.0349,28371,0.43044,2946,0.0447,38536,0.5846600000000001,3226,0.04894,0.25456999999999996,0.41681,0.42741999999999997,MMETSP0176
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0151.trinity_out_2.2.0.Trinity.fasta,45281,201,11466,28855840,637.2615400000001,0,7547,1,18535,90.50242,279,520,884,1424,2602,0.41641999999999996,0.0336,0.01556,1.44287,0,0.0,0.1175,23881764,22333159,0.93516,19882506,0.83254,2450653,30150,797009,0.02762,12719,0.28089000000000003,1104,0.024380000000000002,32932,0.72728,1435,0.031689999999999996,0.3352,0.5010399999999999,0.47575,MMETSP0151
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0146.trinity_out_2.2.0.Trinity.fasta,76269,201,9151,45119591,591.58493,0,10684,0,28874,86.43191,266,474,783,1238,2377,0.6553100000000001,0.015040000000000001,0.0038299999999999996,2.36659,0,0.0,0.10885999999999998,18650913,16210116,0.86913,13658068,0.7323,2552048,42222,1541484,0.03416,18084,0.23711,1463,0.019180000000000003,56960,0.74683,3584,0.04699,0.30005,0.36873,0.37566,MMETSP0146
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0114.trinity_out_2.2.0.Trinity.fasta,36363,201,19378,27350639,752.15574,0,8140,17,16429,90.79959000000001,302,664,1164,1846,3404,0.5788399999999999,0.00735,0.00472,1.95435,0,0.0,0.13981,30819993,29085423,0.9437200000000001,26820949,0.87025,2264474,17082,865696,0.03165,8273,0.22751,1075,0.029560000000000003,25390,0.69824,1254,0.03449,0.40673000000000004,0.59028,0.54195,MMETSP0114
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0270.trinity_out_2.2.0.Trinity.fasta,149312,201,17259,105043658,703.5178599999999,0,31693,16,68669,92.98074,294,607,1060,1635,2690,0.59767,0.00831,0.0021100000000000003,2.07912,0,0.0,0.1333,36140306,31028260,0.85855,24987600,0.6914100000000001,6040660,96370,1834440,0.01746,42230,0.28283,2543,0.01703,95420,0.6390600000000001,4596,0.030780000000000002,0.2947,0.45258000000000004,0.52377,MMETSP0270
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1367.trinity_out_2.2.0.Trinity.fasta,78634,201,6583,60631787,771.0632400000001,0,20953,0,41822,91.67229,336,726,1127,1603,2403,0.54676,0.007859999999999999,0.0028699999999999997,1.88032,0,0.0,0.14927,23915579,21227874,0.8876200000000001,17160834,0.7175600000000001,4067040,37301,2020868,0.03333,24559,0.31232,2790,0.035480000000000005,46312,0.58896,1896,0.02411,0.32163,0.46466,0.51446,MMETSP1367
