"","Run","SampleName.x","ReleaseDate","LoadDate","spots","bases","spots_with_mates","avgLength","size_MB","AssemblyName","download_path","Experiment","LibraryName","LibraryStrategy","LibrarySelection","LibrarySource","LibraryLayout","InsertSize","InsertDev","Platform","Model","SRAStudy","BioProject","Study_Pubmed_id","ProjectID","Sample","BioSample","SampleType","TaxID","ScientificName","g1k_pop_code","source","g1k_analysis_group","Subject_ID","Sex","Disease","Tumor","Affection_Status","Analyte_Type","Histological_Type","Body_Site","CenterName","Submission","dbgap_study_accession","Consent","RunHash","ReadHash","Investigator","HighLevelClassification","Phylum","Class","Order","Family","Genus","Species","Strain","assembly","n_seqs","smallest","largest","n_bases","mean_len","n_under_200","n_over_1k","n_over_10k","n_with_orf","mean_orf_percent","n90","n70","n50","n30","n10","gc","gc_skew","at_skew","cpg_ratio","bases_n","proportion_n","linguistic_complexity","fragments","fragments_mapped","p_fragments_mapped","good_mappings","p_good_mapping","bad_mappings","potential_bridges","bases_uncovered","p_bases_uncovered","contigs_uncovbase","p_contigs_uncovbase","contigs_uncovered","p_contigs_uncovered","contigs_lowcovered","p_contigs_lowcovered","contigs_segmented","p_contigs_segmented","score","optimal_score","cutoff","CRBB_hits","n_contigs_with_CRBB","p_contigs_with_CRBB","rbh_per_reference","n_refs_with_CRBB","p_refs_with_CRBB","cov25","p_cov25","cov50","p_cov50","cov75","p_cov75","cov85","p_cov85","cov95","p_cov95","reference_coverage","SampleName.y","ID","Complete","Fragmented","Missing","Total","Complete_BUSCO_perc","Input.Reads","Surviving.Reads","Percent.Surviving","Unique_kmers"
"11","SRR1294389","MMETSP0197","7/22/15","12/9/15",262340,26234000,262340,100,18,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294389","SRX549003",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS616846","SAMN02740433","simple",2932,"Alexandrium fundyense",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166613",NA,"public","61CE6D1006B50BF0F9C6E8CA745A357B","98A6800EEEC87EE96FBBF8CC9BBCB5EB","SenjieLin","Alveolata(SAR,Chromalveolata)","Dinophyta","Dinophyceae","Gonyualacales","Goniodomataceae","Alexandrium","fundyense","CCMP1719","/mnt/scratch/ljcohen/mmetsp/Alexandrium_fundyense/SRR1294389/trinity/trinity_out/Alexandrium_fundyense_SRR1294389.Trinity.fixed.fa",613,201,2318,249932,407.71941,0,26,0,138,90.38458,225,310,441,677,1199,0.49823,0.02666,0.01882,1.83155,0,0,0.08776,212119,51337,0.24202,19441,0.09165,31896,154,3490,0.01396,210,0.34258,4,0.00653,511,0.83361,14,0.02284,0.01275,0.03706,0.35033,1,1,0.00163,0.00011,1,0.00011,1,0.00011,0,0,0,0,0,0,0,0,4e-05,"MMETSP0197","Alexandrium_fundyense_SRR1294389",9,6,414,429,0.020979021,262340,212119,80.86,183100
"12","SRR1294390","MMETSP0197","7/22/15","12/30/15",16172483,3234496600,16172483,200,1827,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294390","SRX549004",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS616846","SAMN02740433","simple",2932,"Alexandrium fundyense",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166613",NA,"public","BAD2D4E195E9EA312D448D4E2C993066","3753FD56F35DD8516DA44EAA67250C29","SenjieLin","Alveolata(SAR,Chromalveolata)","Dinophyta","Dinophyceae","Gonyualacales","Goniodomataceae","Alexandrium","fundyense","CCMP1719","/mnt/scratch/ljcohen/mmetsp/Alexandrium_fundyense/SRR1294390/trinity/trinity_out/Alexandrium_fundyense_SRR1294390.Trinity.fixed.fa",26320,201,2739,11781833,447.63803,0,1707,0,7459,90.07672,236,344,526,782,1244,0.55946,-0.00968,-0.00188,1.89121,0,0,0.09591,16145145,7869521,0.48742,776591,0.0481,7092930,12892,1876860,0.1593,21297,0.80916,4993,0.1897,16841,0.63986,3794,0.14415,0.00189,0.00733,0.05335,80,80,0.00304,0.00215,55,0.00148,8,0.00021,2,5e-05,0,0,0,0,0,0,0.00017,"MMETSP0197","Alexandrium_fundyense_SRR1294390",47,29,353,429,0.10955711,16172483,16145145,99.83,7961291
"13","SRR1294391","MMETSP0398","7/22/15","12/9/15",6960303,696030300,6960303,100,376,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294391","SRX549005",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS616847","SAMN02740468","simple",2961,"Amphidinium carterae",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166613",NA,"public","C3336C46C6D8A5FE55567452152F2B36","AE7B8DB37B72CEAA641DEB3CA7AABBBC","SenjieLin","Alveolata(SAR,Chromalveolata)","Dinophyta","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Amphidinium","carterae","CCMP1314","/mnt/scratch/ljcohen/mmetsp/Amphidinium_carterae/SRR1294391/trinity/trinity_out/Amphidinium_carterae_SRR1294391.Trinity.fixed.fa",4733,201,1662,1832992,387.2791,0,57,0,1006,91.56554,233,313,419,561,818,0.53347,0.00327,0.00208,1.84215,0,0,0.08421,6960282,1493033,0.21451,76339,0.01097,1416694,3325,74316,0.04054,2098,0.44327,143,0.03021,2437,0.5149,443,0.0936,0.00025,0.00123,0.11267,3545,3545,0.749,0.45595,3077,0.39576,1558,0.20039,1321,0.1699,912,0.1173,708,0.09106,379,0.04875,0.16993,"MMETSP0398","Amphidinium_carterae_SRR1294391",16,22,391,429,0.037296037,6960303,6960282,100,1323452
"14","SRR1294392","MMETSP0398","7/22/15","12/30/15",5881078,588107800,5881078,100,371,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294392","SRX549006",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS616847","SAMN02740468","simple",2961,"Amphidinium carterae",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166613",NA,"public","2EF362FD66B016870B4F77B79AB33BA8","CDC0D3CADE22BA4A0F0AC48E98E29B86","SenjieLin","Alveolata(SAR,Chromalveolata)","Dinophyta","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Amphidinium","carterae","CCMP1314","/mnt/scratch/ljcohen/mmetsp/Amphidinium_carterae/SRR1294392/trinity/trinity_out/Amphidinium_carterae_SRR1294392.Trinity.fixed.fa",6917,201,3391,2959312,427.83172,0,263,0,1917,91.73264,239,339,484,667,1022,0.5343,0.00813,0.00558,1.85081,0,0,0.09184,5880542,3462672,0.58884,262012,0.04456,3200660,5452,217363,0.07345,5403,0.78112,300,0.04337,5463,0.78979,402,0.05812,0.00228,0.01172,0.20843,4585,4585,0.66286,0.58971,4109,0.52849,2119,0.27254,1910,0.24566,1482,0.19061,1237,0.1591,782,0.10058,0.24231,"MMETSP0398","Amphidinium_carterae_SRR1294392",24,29,376,429,0.055944056,5881078,5880542,99.99,2306137
"15","SRR1294393","MMETSP0399","7/22/15","12/9/15",12163683,1216368300,12163683,100,684,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294393","SRX549007",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS616848","SAMN02740469","simple",2961,"Amphidinium carterae",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166613",NA,"public","8FB3CA005E0BD79D01295AA73EE7BA63","ED7B1E37095028CE7ADE4541C82E75D6","SenjieLin","Alveolata(SAR,Chromalveolata)","Dinophyta","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Amphidinium","carterae","CCMP1314","/mnt/scratch/ljcohen/mmetsp/Amphidinium_carterae/SRR1294393/trinity/trinity_out/Amphidinium_carterae_SRR1294393.Trinity.fixed.fa",7673,201,1548,3194574,416.33963,0,120,0,2054,92.00898,245,347,459,610,860,0.53381,0.00989,0.00892,1.84825,0,0,0.09026,12163645,9780509,0.80408,135967,0.01118,9644542,5907,126856,0.03971,3396,0.44259,242,0.03154,3792,0.4942,804,0.10478,0.00022,0.00101,0.08746,10,10,0.0013,0.00032,10,0.00032,5,0.00016,0,0,0,0,0,0,0,0,7e-05,"MMETSP0399","Amphidinium_carterae_SRR1294393",31,30,368,429,0.072261072,12163683,12163645,100,2218096
"16","SRR1294394","MMETSP0399","7/22/15","12/30/15",11094315,1109431500,11094315,100,667,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294394","SRX549008",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS616848","SAMN02740469","simple",2961,"Amphidinium carterae",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166613",NA,"public","25157BE47F673D334506A8BCAE441733","672D458C19C471E605BB385027E11598","SenjieLin","Alveolata(SAR,Chromalveolata)","Dinophyta","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Amphidinium","carterae","CCMP1314","/mnt/scratch/ljcohen/mmetsp/Amphidinium_carterae/SRR1294394/trinity/trinity_out/Amphidinium_carterae_SRR1294394.Trinity.fixed.fa",9092,201,2099,4037640,444.08711,0,329,0,2802,92.16869,246,363,507,696,997,0.53401,0.0095,0.00682,1.85524,0,0,0.09535,11093368,6684794,0.60259,282701,0.02548,6402093,8812,114934,0.02847,3792,0.41707,376,0.04136,7155,0.78696,758,0.08337,0.00071,0.00412,0.16229,12,12,0.00132,0.00039,8,0.00026,2,7e-05,0,0,0,0,0,0,0,0,6e-05,"MMETSP0399","Amphidinium_carterae_SRR1294394",41,33,355,429,0.095571096,11094315,11093368,99.99,3264679
"17","SRR1294395","MMETSP0852","7/22/15","12/30/15",18350672,1835067200,18350672,100,1036,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294395","SRX549009",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS616849","SAMN02740326","simple",183588,"Pseudo-nitzschia fraudulenta",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166613",NA,"public","B9CC98AFC894CA9E8E0B142BD4573FA3","B65F15599A9C9C9A20DF344B9EC9F517","BethanyJenkins","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","fraudulenta","WWA7","/mnt/scratch/ljcohen/mmetsp/Pseudo-nitzschia_fraudulenta/SRR1294395/trinity/trinity_out/Pseudo-nitzschia_fraudulenta_SRR1294395.Trinity.fixed.fa",26431,201,7067,22661482,857.38269,0,8010,0,11998,73.2539,333,876,1426,2054,3117,0.4958,0.00675,0.00836,2.06291,0,0,0.16004,18326816,16869254,0.92047,14753984,0.80505,2115270,16680,256064,0.0113,8683,0.32852,235,0.00889,13931,0.52707,2747,0.10393,0.32833,0.36508,0.21572,20292,20292,0.76773,1.08863,14990,0.80418,7881,0.4228,7084,0.38004,6152,0.33004,5716,0.30665,5147,0.27613,0.44142,"MMETSP0852","Pseudo-nitzschia_fraudulenta_SRR1294395",169,83,177,429,0.393939394,18350672,18326816,99.87,19776403
"18","SRR1294396","MMETSP0922","7/22/15","12/30/15",12889139,1288913900,12889139,100,765,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294396","SRX549010",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS616850","SAMN02740110","simple",31276,"Perkinsus marinus",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166613",NA,"public","406953659BF5BFF1373F5C4BD1DF6CB9","BDC24F524EC4258900E70DAFB4653839","SenjieLin","Alveolata(SAR,Chromalveolata)","Perkinsozoa","Perkinsea","Perkinsida","Perkinsidae","Perkinsus","marinus","ATCC50439","/mnt/scratch/ljcohen/mmetsp/Perkinsus_marinus/SRR1294396/trinity/Perkinsus_marinus_SRR1294396.Trinity.fixed.fasta",17982,201,1659,7001070,389.33767,0,171,0,3401,86.02231,239,326,420,539,754,0.4863,0.00193,0.00267,1.76562,0,0,0.08632,12889059,2560074,0.19862,251062,0.01948,2309012,15393,563045,0.08042,12785,0.71099,1073,0.05967,9419,0.5238,1893,0.10527,0.00042,0.0034,0.1717,11611,11611,0.6457,0.89274,8644,0.66462,4592,0.35307,3849,0.29594,2588,0.19899,1977,0.15201,1095,0.08419,0.27878,"MMETSP0922","Perkinsus_marinus_SRR1294396",56,94,279,429,0.130536131,12889139,12889059,100,5243827
"19","SRR1294397","MMETSP0922","7/22/15","12/30/15",4836092,483609200,4836092,100,309,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294397","SRX549011",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS616850","SAMN02740110","simple",31276,"Perkinsus marinus",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166613",NA,"public","68E168A92FBB10C6F663F724CA15101A","08BCD36C78BC6F020FF78ABE6878B960","SenjieLin","Alveolata(SAR,Chromalveolata)","Perkinsozoa","Perkinsea","Perkinsida","Perkinsidae","Perkinsus","marinus","ATCC50439","/mnt/scratch/ljcohen/mmetsp/Perkinsus_marinus/SRR1294397/trinity/trinity_out/Perkinsus_marinus_SRR1294397.Trinity.fixed.fa",12288,201,2062,4874082,396.65381,0,195,0,2756,89.12601,235,323,433,575,826,0.48556,0.00379,0.00167,1.76003,0,0,0.08766,4834463,1991446,0.41193,318612,0.0659,1672834,8935,284912,0.05845,7211,0.58683,485,0.03947,6314,0.51383,1033,0.08407,0.00196,0.01284,0.19928,8567,8567,0.69718,0.6587,7195,0.55321,3673,0.28241,3070,0.23604,2042,0.157,1537,0.11818,831,0.06389,0.22644,"MMETSP0922","Perkinsus_marinus_SRR1294397",59,73,297,429,0.137529138,4836092,4834463,99.97,4297531
"20","SRR1294398","MMETSP0923","7/22/15","12/30/15",11527946,1152794600,11527946,100,694,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294398","SRX549012",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS616851","SAMN02740111","simple",31276,"Perkinsus marinus",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166613",NA,"public","04C644A8A892416A74288B7ADEC2C151","E1119C5FC169E0B0BF80D315E547E84A","SenjieLin","Alveolata(SAR,Chromalveolata)","Perkinsozoa","Perkinsea","Perkinsida","Perkinsidae","Perkinsus","marinus","ATCC50439","/mnt/scratch/ljcohen/mmetsp/Perkinsus_marinus/SRR1294398/trinity/trinity_out/Perkinsus_marinus_SRR1294398.Trinity.fixed.fa",17178,201,1956,6751583,393.03662,0,206,0,3252,85.28573,239,325,422,550,789,0.4857,0.00036,0.00388,1.75932,0,0,0.08683,11527768,2506590,0.21744,277023,0.02403,2229567,14812,528269,0.07824,11967,0.69665,946,0.05507,8498,0.4947,1946,0.11328,0.00054,0.00381,0.14745,20,20,0.00116,0.00061,18,0.00055,6,0.00018,1,3e-05,1,3e-05,1,3e-05,1,3e-05,8e-05,"MMETSP0923","Perkinsus_marinus_SRR1294398",46,104,279,429,0.107226107,11527946,11527768,100,5042110
"21","SRR1294399","MMETSP0923","7/22/15","12/9/15",3502037,350203700,3502037,100,225,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294399","SRX549013",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS616851","SAMN02740111","simple",31276,"Perkinsus marinus",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166613",NA,"public","6BF366E975423CDD64EBC186EA07EBAC","5F3933522DB6C0C2A2845BAEECC0A70E","SenjieLin","Alveolata(SAR,Chromalveolata)","Perkinsozoa","Perkinsea","Perkinsida","Perkinsidae","Perkinsus","marinus","ATCC50439","/mnt/scratch/ljcohen/mmetsp/Perkinsus_marinus/SRR1294399/trinity/trinity_out/Perkinsus_marinus_SRR1294399.Trinity.fixed.fa",12187,201,1957,4666996,382.94872,0,172,0,2284,88.17976,233,311,406,540,803,0.48633,0.00376,0.00152,1.75048,0,0,0.08466,3501058,1457947,0.41643,288276,0.08234,1169671,8853,349067,0.07479,7593,0.62304,621,0.05096,5894,0.48363,1049,0.08608,0.00249,0.01741,0.20869,100,100,0.00821,0.0032,87,0.00279,32,0.00102,21,0.00067,13,0.00042,11,0.00035,10,0.00032,0.00057,"MMETSP0923","Perkinsus_marinus_SRR1294399",40,81,308,429,0.093240093,3502037,3501058,99.97,3405245
"22","SRR1294400","MMETSP0361","7/22/15","12/30/15",20841201,4168240200,20841201,200,2446,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294400","SRX549014",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS616852","SAMN02740276","simple",268821,"Scrippsiella hangoei",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166613",NA,"public","E986B9A078DC8ECD5E34EAD1632E8E56","3374F627A6BBC2B853C9FFA1B2A24F1F","KarinRengefors","Alveolata(SAR,Chromalveolata)","Dinophyta","Dinophyceae","Peridiniales","Peridiniaceae","Scrippsiella","hangoei","SHTV-5","/mnt/scratch/ljcohen/mmetsp/Scrippsiella_hangoei/SRR1294400/trinity/Scrippsiella_hangoei_SRR1294400.Trinity.fixed.fasta",139661,201,21966,128184817,917.82829,0,47174,25,73701,87.36497,368,959,1478,2062,3306,0.61299,0.00341,0.00132,2.12989,0,0,0.16208,20799534,19062970,0.91651,16894550,0.81226,2168420,39293,4538961,0.03541,62452,0.44717,5818,0.04166,80877,0.5791,9215,0.06598,0.43571,0.53861,0.41113,280,280,0.002,0.00848,194,0.00587,29,0.00088,14,0.00042,7,0.00021,4,0.00012,1,3e-05,0.00114,"MMETSP0361","Scrippsiella_hangoei_SRR1294400",284,28,117,429,0.662004662,20841201,20799534,99.8,103972530
"23","SRR1294401","MMETSP0010_2","7/22/15","12/30/15",11591751,2318350200,11591751,200,1474,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294401","SRX549015",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS616853","SAMN02740059","simple",216773,"Corethron hystrix",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166613",NA,"public","6FCFE976128B6A0784512799BB0A8A58","323F80718DE707EBDB883A9768038666","GingerArmbrust","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Corethrales","Corethraceae","Corethron","hystrix","308","/mnt/scratch/ljcohen/mmetsp/Corethron_hystrix/SRR1294401/trinity/trinity_out/Corethron_hystrix_SRR1294401.Trinity.fixed.fa",35648,201,13866,43304095,1214.76927,0,17016,23,21279,68.60973,578,1243,1774,2461,3986,0.46037,0.00658,0.00317,1.97006,0,0,0.21347,11427243,10944141,0.95772,10311799,0.90239,632342,8166,2687538,0.06206,18718,0.52508,2351,0.06595,25139,0.7052,2745,0.077,0.39957,0.53989,0.192,122,122,0.00342,0.00482,75,0.00296,32,0.00126,19,0.00075,13,0.00051,6,0.00024,4,0.00016,0.00198,"MMETSP0010","Corethron_hystrix_SRR1294401",231,76,122,429,0.538461538,11591751,11427243,98.58,22939220
"24","SRR1294402","MMETSP0011_2","7/22/15","12/30/15",21210275,4242055000,21210275,200,2729,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294402","SRX549016",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS616854","SAMN02740381","simple",101924,"Rhodosorus marinus",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166613",NA,"public","C1CB6551BAE88F022065EF65FFEDF176","38DE72A5A5BFDAECEB28162DA5390EC1","GingerArmbrust","Rhodophyta(Archaeplastida)","Rhodophyta","Rhodellophyceae","Stylonematales","Stylonemataceae","Rhodosorus","marinus","CCMP769","/mnt/scratch/ljcohen/mmetsp/Rhodosorus_marinus/SRR1294402/trinity/trinity_out/Rhodosorus_marinus_SRR1294402.Trinity.fixed.fa",28040,201,18266,61632524,2198.02154,0,20191,64,18946,44.02487,1281,2279,3160,4191,6147,0.50231,0.01189,0.00266,1.91862,0,0,0.349,20907447,19766366,0.94542,18947027,0.90623,819339,6280,9440389,0.15317,20654,0.73659,3057,0.10902,15676,0.55906,4457,0.15895,0.34207,0.49261,0.19418,69,69,0.00246,0.00348,41,0.00207,18,0.00091,11,0.00055,6,3e-04,4,2e-04,1,5e-05,0.00082,"MMETSP0011","Rhodosorus_marinus_SRR1294402",319,31,79,429,0.743589744,21210275,20907447,98.57,18692690
"25","SRR1294403","MMETSP0013_2","7/22/15","12/30/15",18396019,3679203800,18396019,200,2332,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294403","SRX549017",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS616855","SAMN02740269","simple",2843,"Skeletonema costatum",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166613",NA,"public","89C3122AB213D4CB22B659E261600623","957B8685B82E59B4E135A451828A7540","GingerArmbrust","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","costatum","1716","/mnt/scratch/ljcohen/mmetsp/Skeletonema_costatum/SRR1294403/trinity/trinity_out/Skeletonema_costatum_SRR1294403.Trinity.fixed.fa",28818,201,17601,39612829,1374.58633,0,14381,21,18720,77.11287,673,1394,2095,3070,5025,0.45414,0.00876,0.00662,1.80271,0,0,0.23464,18131726,17392459,0.95923,16286733,0.89825,1105726,11587,1556854,0.0393,14770,0.51253,1266,0.04393,14423,0.50049,2528,0.08772,0.40242,0.54371,0.3857,203,203,0.00704,0.00869,155,0.00663,65,0.00278,47,0.00201,25,0.00107,11,0.00047,8,0.00034,0.00206,"MMETSP0013","Skeletonema_costatum_SRR1294403",302,20,107,429,0.703962704,18396019,18131726,98.56,31153867
"26","SRR1294404","MMETSP0014_2","7/22/15","12/30/15",16775964,3355192800,16775964,200,2156,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294404","SRX549018",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS616856","SAMN02740136","simple",2857,"Nitzschia",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166613",NA,"public","FA43E73749D6D92C280F8F19554C4160","54B196BF408CACE5D775045845D78199","GingerArmbrust","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","sp.","RCC80","/mnt/scratch/ljcohen/mmetsp/Nitzschia/SRR1294404/trinity/trinity_out/Nitzschia_SRR1294404.Trinity.fixed.fa",48218,201,18219,57520792,1192.93193,0,19397,27,26131,72.79737,494,1279,2042,3059,4934,0.46587,0.00413,0.00556,1.88064,0,0,0.20274,16536904,15372373,0.92958,13529553,0.81814,1842820,25711,2695396,0.04686,32803,0.68031,2186,0.04534,28451,0.59005,4113,0.0853,0.26466,0.41295,0.28836,185,185,0.00384,0.0061,149,0.00491,48,0.00158,37,0.00122,28,0.00092,19,0.00063,10,0.00033,0.00098,"MMETSP0014","Nitzschia_SRR1294404",284,34,111,429,0.662004662,16775964,16536904,98.57,39103431
"27","SRR1294405","MMETSP0015_2","7/22/15","12/30/15",21042328,4208465600,21042328,200,2713,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1294405","SRX549019",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS616857","SAMN02740340","simple",265563,"Odontella aurita",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166613",NA,"public","6A2C1F94F22F3150A448A49F62A409C9","CFD9889F6801804C6CC5D9CE65EBF03A","GingerArmbrust","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Triceratiales","Triceratiaceae","Odontella","aurita","isolate1302-5","/mnt/scratch/ljcohen/mmetsp/Odontella_aurita/SRR1294405/trinity/trinity_out/Odontella_aurita_SRR1294405.Trinity.fixed.fa",53413,201,14592,58260887,1090.76231,0,21686,18,29467,74.76519,472,1130,1681,2393,4009,0.55349,0.00947,0.00602,2.01868,0,0,0.19267,20741552,19686785,0.94915,18006677,0.86815,1680108,18869,2852062,0.04895,28960,0.54219,2884,0.05399,34602,0.64782,3763,0.07045,0.34855,0.49445,0.32636,27,27,0.00051,0.00107,21,0.00083,3,0.00012,2,8e-05,1,4e-05,1,4e-05,0,0,0.00019,"MMETSP0015","Odontella_aurita_SRR1294405",262,55,112,429,0.610722611,21042328,20741552,98.57,47608706
